NTCIR12-MathIR-1 xxx 0710.3032_1_22 1
NTCIR12-MathIR-1 xxx 0804.0935_1_28 0
NTCIR12-MathIR-1 xxx 0804.4464_1_40 1
NTCIR12-MathIR-1 xxx 0806.1667_1_20 0
NTCIR12-MathIR-1 xxx 0808.1204_1_252 0
NTCIR12-MathIR-1 xxx 0808.1204_1_258 0
NTCIR12-MathIR-1 xxx 0808.1204_1_268 0
NTCIR12-MathIR-1 xxx 0809.2335_1_151 1
NTCIR12-MathIR-1 xxx 0809.3467_1_1 0
NTCIR12-MathIR-1 xxx 0809.3478_1_1 0
NTCIR12-MathIR-1 xxx 0809.4974_1_109 3
NTCIR12-MathIR-1 xxx 0811.3075_1_77 0
NTCIR12-MathIR-1 xxx 0812.1314_1_1 0
NTCIR12-MathIR-1 xxx 0812.3207_1_150 0
NTCIR12-MathIR-1 xxx 0901.4232_1_15 3
NTCIR12-MathIR-1 xxx 0903.0642_1_27 0
NTCIR12-MathIR-1 xxx 0903.2326_1_107 0
NTCIR12-MathIR-1 xxx 0903.3391_1_1 0
NTCIR12-MathIR-1 xxx 0903.4611_1_2 0
NTCIR12-MathIR-1 xxx 0904.3855_1_65 2
NTCIR12-MathIR-1 xxx 0904.3855_1_66 2
NTCIR12-MathIR-1 xxx 0904.3855_1_80 0
NTCIR12-MathIR-1 xxx 0906.3655_1_78 0
NTCIR12-MathIR-1 xxx 0907.4347_1_160 0
NTCIR12-MathIR-1 xxx 0907.5332_1_69 0
NTCIR12-MathIR-1 xxx 0909.4686_1_75 0
NTCIR12-MathIR-1 xxx 0909.5024_1_50 3
NTCIR12-MathIR-1 xxx 0912.2174_1_131 0
NTCIR12-MathIR-1 xxx 1002.1727_1_29 0
NTCIR12-MathIR-1 xxx 1002.4757_1_3 4
NTCIR12-MathIR-1 xxx 1002.4757_1_52 3
NTCIR12-MathIR-1 xxx 1002.4757_1_82 3
NTCIR12-MathIR-1 xxx 1004.3236_1_4 1
NTCIR12-MathIR-1 xxx 1008.0931_1_125 0
NTCIR12-MathIR-1 xxx 1008.5055_1_26 0
NTCIR12-MathIR-1 xxx 1009.3527_1_31 0
NTCIR12-MathIR-1 xxx 1009.4234_1_2 0
NTCIR12-MathIR-1 xxx 1011.1262_1_19 0
NTCIR12-MathIR-1 xxx 1011.6313_1_1 4
NTCIR12-MathIR-1 xxx 1102.2124_1_53 1
NTCIR12-MathIR-1 xxx 1103.2513_1_53 1
NTCIR12-MathIR-1 xxx 1103.3423_1_422 0
NTCIR12-MathIR-1 xxx 1104.0190_1_1 0
NTCIR12-MathIR-1 xxx 1104.5361_1_51 0
NTCIR12-MathIR-1 xxx 1105.2444_1_32 0
NTCIR12-MathIR-1 xxx 1108.1791_1_106 0
NTCIR12-MathIR-1 xxx 1108.1791_1_111 0
NTCIR12-MathIR-1 xxx 1108.1791_1_112 0
NTCIR12-MathIR-1 xxx 1108.4597_1_23 0
NTCIR12-MathIR-1 xxx 1111.3507_1_8 0
NTCIR12-MathIR-1 xxx 1112.0483_1_50 3
NTCIR12-MathIR-1 xxx 1112.4875_1_76 0
NTCIR12-MathIR-1 xxx 1201.0836_1_67 0
NTCIR12-MathIR-1 xxx 1201.2160_1_46 0
NTCIR12-MathIR-1 xxx 1201.5232_1_35 4
NTCIR12-MathIR-1 xxx 1201.5331_1_50 0
NTCIR12-MathIR-1 xxx 1201.5534_1_2 2
NTCIR12-MathIR-1 xxx 1201.5534_1_4 1
NTCIR12-MathIR-1 xxx 1202.2582_1_4 0
NTCIR12-MathIR-1 xxx 1202.5806_1_109 0
NTCIR12-MathIR-1 xxx 1203.0988_1_121 0
NTCIR12-MathIR-1 xxx 1203.0988_1_236 0
NTCIR12-MathIR-1 xxx 1203.0988_1_255 0
NTCIR12-MathIR-1 xxx 1203.2288_1_6 2
NTCIR12-MathIR-1 xxx 1203.2778_1_7 2
NTCIR12-MathIR-1 xxx 1204.2933_1_74 0
NTCIR12-MathIR-1 xxx 1204.5049_1_3 1
NTCIR12-MathIR-1 xxx 1205.3518_1_83 0
NTCIR12-MathIR-1 xxx 1205.4917_1_12 0
NTCIR12-MathIR-1 xxx 1206.0694_1_67 0
NTCIR12-MathIR-1 xxx 1206.1823_1_2 0
NTCIR12-MathIR-1 xxx 1207.7353_1_100 0
NTCIR12-MathIR-1 xxx 1209.2854_1_82 0
NTCIR12-MathIR-1 xxx 1209.3350_1_4 1
NTCIR12-MathIR-1 xxx 1209.6202_1_53 0
NTCIR12-MathIR-1 xxx 1210.2145_1_53 1
NTCIR12-MathIR-1 xxx 1210.4518_1_43 0
NTCIR12-MathIR-1 xxx 1211.2531_1_11 0
NTCIR12-MathIR-1 xxx 1211.3341_1_1 1
NTCIR12-MathIR-1 xxx 1211.4554_1_24 0
NTCIR12-MathIR-1 xxx 1211.4554_1_7 0
NTCIR12-MathIR-1 xxx 1212.2285_1_55 0
NTCIR12-MathIR-1 xxx 1301.6430_1_18 3
NTCIR12-MathIR-1 xxx 1301.6848_1_17 3
NTCIR12-MathIR-1 xxx 1302.1169_1_77 0
NTCIR12-MathIR-1 xxx 1303.3122_1_13 3
NTCIR12-MathIR-1 xxx 1304.1270_1_7 0
NTCIR12-MathIR-1 xxx 1304.2452_1_11 2
NTCIR12-MathIR-1 xxx 1304.2452_1_61 0
NTCIR12-MathIR-1 xxx 1305.0043_1_71 0
NTCIR12-MathIR-1 xxx 1307.6316_1_108 1
NTCIR12-MathIR-1 xxx 1307.6469_1_75 0
NTCIR12-MathIR-1 xxx 1308.1016_1_72 0
NTCIR12-MathIR-1 xxx 1308.6680_1_1 0
NTCIR12-MathIR-1 xxx 1310.0285_1_32 0
NTCIR12-MathIR-1 xxx 1312.5713_1_54 0
NTCIR12-MathIR-1 xxx astro-ph0309679_1_46 0
NTCIR12-MathIR-1 xxx cs0210015_1_47 0
NTCIR12-MathIR-1 xxx cs0302037_1_67 0
NTCIR12-MathIR-1 xxx cs0302037_1_75 0
NTCIR12-MathIR-1 xxx cs0309018_1_21 0
NTCIR12-MathIR-1 xxx cs0403016_1_120 0
NTCIR12-MathIR-1 xxx cs0607016_1_130 0
NTCIR12-MathIR-1 xxx cs0607016_1_150 0
NTCIR12-MathIR-1 xxx hep-th0110285_1_11 0
NTCIR12-MathIR-1 xxx hep-th9704114_1_15 0
NTCIR12-MathIR-1 xxx math0003193_1_1 0
NTCIR12-MathIR-1 xxx math0005041_1_99 0
NTCIR12-MathIR-1 xxx math0006079_1_144 0
NTCIR12-MathIR-1 xxx math0007127_1_32 0
NTCIR12-MathIR-1 xxx math0101152_1_46 0
NTCIR12-MathIR-1 xxx math0101152_1_47 0
NTCIR12-MathIR-1 xxx math0110326_1_69 0
NTCIR12-MathIR-1 xxx math0111165_1_305 0
NTCIR12-MathIR-1 xxx math0111275_1_94 0
NTCIR12-MathIR-1 xxx math0209232_1_47 0
NTCIR12-MathIR-1 xxx math0302196_1_131 0
NTCIR12-MathIR-1 xxx math0303106_1_81 0
NTCIR12-MathIR-1 xxx math0305174_1_44 0
NTCIR12-MathIR-1 xxx math0305213_1_25 0
NTCIR12-MathIR-1 xxx math0305398_1_1 0
NTCIR12-MathIR-1 xxx math0308017_1_14 2
NTCIR12-MathIR-1 xxx math0407304_1_33 0
NTCIR12-MathIR-1 xxx math0409038_1_593 0
NTCIR12-MathIR-1 xxx math0501331_1_88 0
NTCIR12-MathIR-1 xxx math0502374_1_128 0
NTCIR12-MathIR-1 xxx math0503461_1_83 0
NTCIR12-MathIR-1 xxx math0503510_1_11 3
NTCIR12-MathIR-1 xxx math0504553_1_10 0
NTCIR12-MathIR-1 xxx math0504553_1_12 0
NTCIR12-MathIR-1 xxx math0504553_1_6 0
NTCIR12-MathIR-1 xxx math0506490_1_27 0
NTCIR12-MathIR-1 xxx math0507126_1_51 0
NTCIR12-MathIR-1 xxx math0603478_1_45 0
NTCIR12-MathIR-1 xxx math0604456_1_3 0
NTCIR12-MathIR-1 xxx math0605489_1_160 0
NTCIR12-MathIR-1 xxx math0608521_1_25 1
NTCIR12-MathIR-1 xxx math0609065_1_57 0
NTCIR12-MathIR-1 xxx math0611505_1_1 0
NTCIR12-MathIR-1 xxx math0611575_1_48 4
NTCIR12-MathIR-1 xxx math0611740_1_11 0
NTCIR12-MathIR-1 xxx math0701164_1_52 0
NTCIR12-MathIR-1 xxx math0701262_1_20 3
NTCIR12-MathIR-1 xxx math0701262_1_21 3
NTCIR12-MathIR-1 xxx math9401214_1_10 0
NTCIR12-MathIR-1 xxx math9803046_1_107 0
NTCIR12-MathIR-1 xxx math9905186_1_33 1
NTCIR12-MathIR-1 xxx math9905186_1_9 1
NTCIR12-MathIR-1 xxx math9911126_1_135 0
NTCIR12-MathIR-1 xxx math-ph0105008_1_4 3
NTCIR12-MathIR-1 xxx math-ph0108005_1_1 3
NTCIR12-MathIR-1 xxx math-ph0508064_1_19 0
NTCIR12-MathIR-1 xxx math-ph0607065_1_57 0
NTCIR12-MathIR-1 xxx quant-ph0502072_1_58 0
NTCIR12-MathIR-1 xxx quant-ph9904101_1_41 3
NTCIR12-MathIR-2 xxx 0705.4299_1_46 1
NTCIR12-MathIR-2 xxx 0705.4299_1_56 0
NTCIR12-MathIR-2 xxx 0705.4299_1_8 1
NTCIR12-MathIR-2 xxx 0705.4299_1_87 2
NTCIR12-MathIR-2 xxx 0706.1523_1_67 1
NTCIR12-MathIR-2 xxx 0706.2154_1_74 0
NTCIR12-MathIR-2 xxx 0706.2154_1_75 0
NTCIR12-MathIR-2 xxx 0706.4187_1_55 0
NTCIR12-MathIR-2 xxx 0709.1500_1_10 0
NTCIR12-MathIR-2 xxx 0709.2325_1_55 0
NTCIR12-MathIR-2 xxx 0709.3831_1_19 0
NTCIR12-MathIR-2 xxx 0711.0252_1_6 0
NTCIR12-MathIR-2 xxx 0711.3386_1_26 0
NTCIR12-MathIR-2 xxx 0712.2244_1_269 0
NTCIR12-MathIR-2 xxx 0801.0558_1_127 0
NTCIR12-MathIR-2 xxx 0801.3194_1_51 0
NTCIR12-MathIR-2 xxx 0801.3194_1_53 0
NTCIR12-MathIR-2 xxx 0803.2329_1_5 0
NTCIR12-MathIR-2 xxx 0804.4399_1_189 0
NTCIR12-MathIR-2 xxx 0804.4399_1_209 1
NTCIR12-MathIR-2 xxx 0805.1566_1_15 0
NTCIR12-MathIR-2 xxx 0809.2368_1_33 3
NTCIR12-MathIR-2 xxx 0809.4155_1_69 0
NTCIR12-MathIR-2 xxx 0812.0196_1_2 0
NTCIR12-MathIR-2 xxx 0905.1932_1_72 0
NTCIR12-MathIR-2 xxx 0906.5106_1_55 0
NTCIR12-MathIR-2 xxx 0907.0513_1_54 0
NTCIR12-MathIR-2 xxx 0910.0459_1_19 0
NTCIR12-MathIR-2 xxx 0910.2900_1_114 0
NTCIR12-MathIR-2 xxx 0910.3999_1_71 0
NTCIR12-MathIR-2 xxx 0911.4191_1_160 0
NTCIR12-MathIR-2 xxx 0912.4670_1_98 0
NTCIR12-MathIR-2 xxx 1001.4380_1_170 0
NTCIR12-MathIR-2 xxx 1001.4380_1_172 0
NTCIR12-MathIR-2 xxx 1002.0374_1_171 0
NTCIR12-MathIR-2 xxx 1002.0374_1_24 0
NTCIR12-MathIR-2 xxx 1002.0374_1_64 0
NTCIR12-MathIR-2 xxx 1002.0374_1_83 0
NTCIR12-MathIR-2 xxx 1002.0374_1_86 0
NTCIR12-MathIR-2 xxx 1002.1516_1_204 0
NTCIR12-MathIR-2 xxx 1002.2621_1_30 0
NTCIR12-MathIR-2 xxx 1003.0469_1_100 0
NTCIR12-MathIR-2 xxx 1003.1427_1_29 0
NTCIR12-MathIR-2 xxx 1004.1876_1_27 0
NTCIR12-MathIR-2 xxx 1004.1946_1_7 0
NTCIR12-MathIR-2 xxx 1008.4504_1_58 0
NTCIR12-MathIR-2 xxx 1009.0664_1_46 0
NTCIR12-MathIR-2 xxx 1012.0353_1_8 0
NTCIR12-MathIR-2 xxx 1101.3267_1_81 0
NTCIR12-MathIR-2 xxx 1101.4470_1_7 1
NTCIR12-MathIR-2 xxx 1101.4470_1_9 1
NTCIR12-MathIR-2 xxx 1101.5819_1_12 0
NTCIR12-MathIR-2 xxx 1102.0659_1_45 1
NTCIR12-MathIR-2 xxx 1104.5629_1_45 0
NTCIR12-MathIR-2 xxx 1106.5714_1_39 0
NTCIR12-MathIR-2 xxx 1108.1332_1_52 0
NTCIR12-MathIR-2 xxx 1108.1513_1_19 0
NTCIR12-MathIR-2 xxx 1109.1412_1_149 1
NTCIR12-MathIR-2 xxx 1110.0111_1_26 0
NTCIR12-MathIR-2 xxx 1110.4188_1_20 0
NTCIR12-MathIR-2 xxx 1110.4188_1_29 0
NTCIR12-MathIR-2 xxx 1110.4188_1_67 0
NTCIR12-MathIR-2 xxx 1201.2647_1_19 0
NTCIR12-MathIR-2 xxx 1201.5699_1_14 0
NTCIR12-MathIR-2 xxx 1201.5699_1_166 0
NTCIR12-MathIR-2 xxx 1201.5699_1_3 0
NTCIR12-MathIR-2 xxx 1201.5699_1_308 0
NTCIR12-MathIR-2 xxx 1201.5699_1_452 0
NTCIR12-MathIR-2 xxx 1201.5699_1_476 0
NTCIR12-MathIR-2 xxx 1201.6533_1_47 0
NTCIR12-MathIR-2 xxx 1202.0491_1_15 0
NTCIR12-MathIR-2 xxx 1203.1111_1_22 0
NTCIR12-MathIR-2 xxx 1203.1118_1_29 0
NTCIR12-MathIR-2 xxx 1203.1254_1_35 0
NTCIR12-MathIR-2 xxx 1204.6425_1_31 0
NTCIR12-MathIR-2 xxx 1205.6093_1_15 0
NTCIR12-MathIR-2 xxx 1209.0502_1_252 0
NTCIR12-MathIR-2 xxx 1209.3477_1_248 0
NTCIR12-MathIR-2 xxx 1210.1022_1_79 0
NTCIR12-MathIR-2 xxx 1211.1757_1_10 0
NTCIR12-MathIR-2 xxx 1211.1757_1_125 0
NTCIR12-MathIR-2 xxx 1211.1757_1_39 0
NTCIR12-MathIR-2 xxx 1211.2942_1_64 0
NTCIR12-MathIR-2 xxx 1211.5279_1_157 1
NTCIR12-MathIR-2 xxx 1212.5457_1_277 0
NTCIR12-MathIR-2 xxx 1212.6546_1_49 0
NTCIR12-MathIR-2 xxx 1301.3259_1_68 0
NTCIR12-MathIR-2 xxx 1301.3259_1_76 0
NTCIR12-MathIR-2 xxx 1301.3259_1_85 0
NTCIR12-MathIR-2 xxx 1302.2335_1_195 0
NTCIR12-MathIR-2 xxx 1302.2335_1_202 0
NTCIR12-MathIR-2 xxx 1302.4766_1_3 0
NTCIR12-MathIR-2 xxx 1303.0281_1_18 0
NTCIR12-MathIR-2 xxx 1303.5308_1_32 1
NTCIR12-MathIR-2 xxx 1306.1585_1_17 0
NTCIR12-MathIR-2 xxx 1306.2129_1_70 0
NTCIR12-MathIR-2 xxx 1306.2164_1_7 0
NTCIR12-MathIR-2 xxx 1307.3108_1_33 0
NTCIR12-MathIR-2 xxx 1309.4802_1_56 0
NTCIR12-MathIR-2 xxx 1310.1966_1_103 0
NTCIR12-MathIR-2 xxx 1401.6833_1_51 0
NTCIR12-MathIR-2 xxx alg-geom9708024_1_89 0
NTCIR12-MathIR-2 xxx alg-geom9709033_1_26 0
NTCIR12-MathIR-2 xxx alg-geom9710022_1_73 1
NTCIR12-MathIR-2 xxx cond-mat0304671_1_15 1
NTCIR12-MathIR-2 xxx cs0201015_1_34 0
NTCIR12-MathIR-2 xxx hep-lat0410029_1_7 0
NTCIR12-MathIR-2 xxx hep-lat0501023_1_4 0
NTCIR12-MathIR-2 xxx hep-lat9210020_1_15 0
NTCIR12-MathIR-2 xxx hep-th0010009_1_14 0
NTCIR12-MathIR-2 xxx hep-th0106048_1_454 0
NTCIR12-MathIR-2 xxx hep-th0202128_1_62 0
NTCIR12-MathIR-2 xxx hep-th9307197_1_6 0
NTCIR12-MathIR-2 xxx hep-th9411060_1_37 0
NTCIR12-MathIR-2 xxx math0102090_1_26 0
NTCIR12-MathIR-2 xxx math0112281_1_8 3
NTCIR12-MathIR-2 xxx math0201082_1_134 0
NTCIR12-MathIR-2 xxx math0207214_1_30 0
NTCIR12-MathIR-2 xxx math0211164_1_16 0
NTCIR12-MathIR-2 xxx math0307046_1_92 0
